Mini Wax Warmer with Country Star in Rustic Tin,541STRT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms and almost any room in your home. 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541STRT.jpg,
Mini Wax Warmer with Faith Hope Love in Country Tin,541FHLCT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms, and almost any room in your home! 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541FHLCT.jpg,
Mini Wax Warmer with Pineapple in Country Tin,541PACT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup in the top and in a few minutes the bulb will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms and almost any room in your home! 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541PACT.jpg,
Mini Wax Warmer with Regular Star in Country Tin,541RGSCT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms and almost any room in your home. 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541RGSCT.jpg,
Mini Wax Warmer with Regular Star in Kettle Black,541RGSKB,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms, and almost any room in your home! 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541RGSKB.jpg,
Mini Wax Warmer with Regular Star in Rustic Tin,541RGSRT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms, and almost any room in your home! 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541RGSRT.jpg,
Mini Wax Warmer with Star Oval Design in Kettle Black,541SLKB,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms and almost any room in your home. 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541SLKB.jpg,
Mini Wax Warmer with Star Oval Design in Rustic Tin,541SLRT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms and almost any room in your home. 1 candelabra socket, 40 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541SLRT.jpg,
Mini Wax Warmer with Vert. Faith Hope Love in Kettle Black,541VFHLKB,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms, and almost any room in your home! 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541VFHLKB.jpg,
Mini Wax Warmer with Vertical Faith Hope Love in Country Tin,541VFHLCT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms, and almost any room in your home! 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541VFHLCT.jpg,
Mini Wax Warmer with Willow and Sheep in Country Tin,541WLCT,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms and almost any room in your home. 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541WLCT.jpg,
Mini Wax Warmer with Willow and Sheep in Kettle Black,541WLKB,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms, and almost any room in your home! 1 candelabra socket, 25 watts maximum; Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside. Made in the USA.",In Stock,,,1,9-Inches high and 4-Inches diameter,1,12.25,,0.00,,0.00,1,541WLKB.jpg,
Mission Lantern,K14-18,(All) Irvin's Products|Candle Holders||||||||,"A wonderful square lantern that has wonderful handmade bar accents on all sides. The Mission Lantern is perfect for a battery operated pillar candle and some greens to accent the season. Smokey black finish. Holds a battery timered pillar, add some greens and you have a beautiful centerpiece. Handmade bars grace the sides of this unique lantern.",In Stock,,,1,13.5-Inches high and 7.25-Inches square,1,15.00,,0.00,,0.00,1,K14-18.jpg,
Monroe Sconce in Antique Tin,K17-14BZ,(All) Irvin's Products|Sconces||||||||,"The stately Monroe Sconce is a beautiful piece when used by itself to add a glow of light to the darker areas of your home. Antique tin finish. Direct hardwire; 1 candelabra socket, 1 x 60 watts maximum wattage. .",In Stock,,,1,13-Inches high and 5-Inches wide and 3.5-Inches deep,1,15.50,,0.00,,0.00,1,K17-14BZ.jpg,
Monroe Sconce in Smokey Black,K17-14SM,(All) Irvin's Products|Sconces||||||||,"The stately Monroe Sconce is a wonderful piece by itself or in pairs. Imagine this on either side of the bathroom mirror. Smokey Black finish. Direct hardwire; 1 candelabra socket, 1 x 60 watts maximum wattage. .",In Stock,,,1,13-Inches high and 5-Inches wide and 3.5-Inches deep,1,15.50,,0.00,,0.00,1,K17-14SM.jpg,
Mug Wax Warmer,K16-10,(All) Irvin's Products|Wax Warmers||||||||,"Simply put a wax scent cup on the top and in a few minutes the bulb inside will melt it producing a wonderful scent while creating a soft accent light. Perfect in kitchens, bedrooms, powder rooms and almost any room in your home. 1 candelabra socket, 40 watts maximum; Bulb included; 7-foot cord with line switch. Smokey Black finish. Scented wax cups, crumbles, or discs (not included) placed in top pan are melted by the bulb inside.",Out of stock - order to ship after,,,1,7.25-Inches high and 7.5-Inches wide and 5.5-Inches deep,1,15.00,,0.00,,0.00,1,K16-10.jpg,
Napkin and Shaker Holder in Antique Tin,K18-96BZ,(All) Irvin's Products|Kitchen - Tabletop|(Newest) Products|||||||,"The reintroduction of an extremely popular piece from the early days of Irvin's Country Tinware, our Napkin and Shaker Holder will include two beautiful mason jar shakers with nickel finished tops. Antique tin finish. Glass shakers included. Solid metal construction.",Out of stock - order to ship after 06/15/18,,,1,8.5-Inches high and 7-Inches wide and 7.5-Inches deep,1,10.00,,0.00,,0.00,1,K18-96BZ.jpg,
Nesting Wire Hanging Light in Weathered Zinc,K15-34WZ,(All) Irvin's Products|Pendants||||||||,"The Nesting Wire Pendant is reminiscent of the intricate weave of a bird's nest, hence the name. A unique piece to allow a soft glow in any corner of your home. Includes canopy kit and 7-feet of black clutch wire with chain for hardwire installation. Standard socket, 1 x 150 watts maximum wattage. .",In Stock,,,1,12-Inches high and 9-Inches diameter,1,40.00,,0.00,,0.00,1,K15-34WZ.jpg,
New England Candle Holder,K14-05,(All) Irvin's Products|Candle Holders||||||||,"Our New England Candle Holder is an attractive piece to accent your primitive decor. Imported. Smokey black finish. Holds one battery operated taper or regular taper candle, not included. . .",In Stock,,,1,12-Inches high and 4.75-Inches wide and 4.5-Inches deep,1,7.75,,0.00,,0.00,1,K14-05.jpg,
New England Sconce,K15-18,(All) Irvin's Products|Candle Holders||||||||,"A solid beautiful colonial styled sconce, our New England Sconce is the perfect addition for your walls. Imagine the reflective beauty of a candle or a battery operated taper. Hangs from a small  hook on the back of the sconce. Separate panes of mirror adorn this sconce creating a play of light and space. Smokey black finish.",In Stock,,,1,21-Inches high and 8-Inches wide and 5-Inches deep,1,28.50,,0.00,,0.00,1,K15-18.jpg,
Old Fashioned Dust Pan Candle Sconce,K17-37,(All) Irvin's Products|Candle Holders||||||||,A vintage looking sconce that takes an ordinary everyday object and turns it into a great decor piece. Smokey Black finish. For use with regular or battery tapers which are sold separately. Hanger on back. Metal construction. Imported. Metal construction. Smokey Black finish. For use with a regular or battery taper which is not included.,In Stock,,,1,12-Inches high and 8-Inches wide and 1.75-Inches deep,1,7.25,,0.00,,0.00,1,K17-37.jpg,
Old Mill Panel in Blackened Tin,811BT,(All) Irvin's Products|Cabinet Panels||||||||,"Lovingly pierced with designs that recall the beauty and warmth of country life, our panels are the ideal way to enhance cabinet doors throughout your home. Use our panels to create a country mood in your kitchen, den or family room; the possibilities are endless. Also are great for furniture projects. Add primitive style to your kitchen cabinets or furniture piece. Punch pattern may be placed towards the inside of the cabinet for a traditional look;  Turn the punch pattern around for a rough primitive appearance. Made in the USA.",In Stock,,,1,14-Inches high and 10-Inches wide,1,5.50,50,4.25,100,3.75,1,811BT.jpg,
Old Mill Panel in Rustic Tin,811RT,(All) Irvin's Products|Cabinet Panels||||||||,"Lovingly pierced with designs that recall the beauty and warmth of country life, our panels are the ideal way to enhance cabinet doors throughout your home. Use our panels to create a country mood in your kitchen, den or family room; the possibilities are endless. Also are great for furniture projects. Add primitive style to your kitchen cabinets or furniture piece. Punch pattern may be placed towards the inside of the cabinet for a traditional look  Or turn the punch pattern around for a rough primitive appearance. Made in the USA.",In Stock,,,1,14-Inches high and 10-Inches wide,1,5.50,50,4.25,100,3.75,1,811RT.jpg,
Open Lantern in Galvanized Tin,K18-81GL,(All) Irvin's Products|Candle Holders|(Newest) Products|||||||,The Open Lantern in Galvanized Tin is perfect for on the patio to hold an outdoor pillar candle during the more seasonal months of the year. Imported. Galvanized Tin. Solid metal construction. Holds a pillar candle which is not included.,In Stock,,,1,17-Inches high and 9.25-Inches wide and 4.5-Inches deep,1,15.00,,0.00,,0.00,1,K18-81GL.jpg,
Original Wax Melter in Antique Tin,K14-26BZ,(All) Irvin's Products|Wax Warmers||||||||,"A throwback to our original warmer that started it all. The Original Wax Melter has the simple lines and classic look of our original style. Each warmer has a removeable lid. Antique tin finish. One candelabra socket, 40 watts maximum Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside.",In Stock,,,1,10.5-Inches high and 5.5-Inches diameter,1,15.00,,0.00,,0.00,1,K14-26BZ.jpg,
Original Wax Warmer Wax Warmer in Smokey Black,K14-26SM,(All) Irvin's Products|Wax Warmers||||||||,"A throwback to our original warmer that started it all. The Original Wax Melter has the simple lines and classic look of our original style. Each warmer has a removeable lid. Smokey black finish. One candelabra socket, 40 watts maximum Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside.",In Stock,,,1,10 .5-Inches high and 5.5-Inches diameter,1,15.00,,0.00,,0.00,1,K14-26SM.jpg,
Original Wax Warmer in Weathered Zinc,K14-26WZ,(All) Irvin's Products|Wax Warmers||||||||,"A throwback to our original warmer that started it all. The Original Wax Melter has the simple lines and classic look of our original style. Each warmer has a removeable lid. Weathered zinc finish. One candelabra socket, 40 watts maximum Bulb included. 3-foot cord with line switch. Scented wax cups, crumbles, or discs placed in top pan are melted by the bulb inside.",In Stock,,,1,10.5-Inches high and 5.5-Inches diameter,1,15.00,,0.00,,0.00,1,K14-26WZ.jpg,
Outlet and Switch Cover Unpierced in Blackened Tin,379OSBT,(All) Irvin's Products|Switchplates||||||||,Add a touch of handmade to your wall outlets and switches with tin wall plates that have been created by our dedicated team of craftsmen with great pride and attention to detail. Blackened Tin Fish. No lacquer coating; not recommended for use in damp areas. Made in the USA.,In Stock,,,1,4.5-Inches high and 4.62-Inches wide,1,4.75,,0.00,,0.00,1,379OSBT.jpg,
Outlet and Switch Cover Unpierced in Rustic Tin,379OSRT,(All) Irvin's Products|Switchplates||||||||,Add a touch of handmade to your wall outlets and switches with tin wall plates that have been created by our dedicated team of craftsmen with great pride and attention to detail. Rustic Tin Finish. Has a dull lacquer protective coating. Made in the USA.,In Stock,,,1,4.5-Inches high and 4.62-Inches wide,1,4.75,,0.00,,0.00,1,379OSRT.jpg,
Outlet and Switch Cover with Chisel in Blackened Tin,789OSBT,(All) Irvin's Products|Switchplates||||||||,Add a touch of handmade to your wall outlets and switches with tin wall plates that have been created by our dedicated team of craftsmen with great pride and attention to detail. Blackened Tin Fish. No lacquer coating; not recommended for use in damp areas. Made in the USA.,In Stock,,,1,4.5-Inches high and 4.62-Inches wide,1,4.75,,0.00,,0.00,1,789OSBT.jpg,
Outlet and Switch Cover with Chisel in Country Tin,789OSCT,(All) Irvin's Products|Switchplates||||||||,Add a touch of handmade to your wall outlets and switches with tin wall plates that have been created by our dedicated team of craftsmen with great pride and attention to detail. Country Tin Finish. Has a dull lacquer protective coating. Made in the USA.,In Stock,,,1,4.5-Inches high and 4.62-Inches wide,1,4.75,,0.00,,0.00,1,789OSCT.jpg,
Outlet and Switch Cover with Chisel in Rustic Tin,789OSRT,(All) Irvin's Products|Switchplates||||||||,Add a touch of handmade to your wall outlets and switches with tin wall plates that have been created by our dedicated team of craftsmen with great pride and attention to detail. Rustic Tin Finish. Has a dull lacquer protective coating. Made in the USA.,In Stock,,,1,4.5-Inches high and 4.62-Inches wide,1,4.75,,0.00,,0.00,1,789OSRT.jpg,
Oval Cheese Mold,K14-08,(All) Irvin's Products|Kitchen - Tabletop||||||||,"A reproduction oval cheese mold for decorative use within your home. Lined with a napkin, this piece makes a unique holder for fake foods. Imported. Smokey black finish. . .",In Stock,,,1,4.25-Inches high and 10-Inches wide and 4-Inches deep,1,7.25,,0.00,,0.00,1,K14-08.jpg,
Oval Crimped Tin Blackboard,K17-42,(All) Irvin's Products|Home Decor||||||||,"Our Oval Crimped Blackboard is wonderful addition for the information center of your home. This piece is made to hang on the wall, but could also be placed in a large enough easel for tabletop use. Smokey black finish. Solid metal construction. Coated with chalkboard paint; write on and erase like a real slate board.",In Stock,,,1,18-Inches high and 25.75-Inches wide and 1.25-Inches deep,1,22.50,,0.00,,0.00,1,K17-42.jpg,
Oval Double Accent Light in Antique Tin,K18-40BZ,(All) Irvin's Products|Accent Lighting|(Newest) Products|||||||,"Our Oval Double Accent Light in Antique Tin is a sweet little desk or entryway light for when you just need a little extra light. This is a great sized giftable light aswell. Antique tin finish. Solid metal construction. Has a 7-foot cord and line switch. Candelabra sockets, 2 x 60 watts maximum wattage.",Out of stock - order to ship after 06/15/18,,,1,11-Inches high and 7-Inches wide and 5-Inches deep,1,18.25,,0.00,,0.00,1,K18-40BZ.jpg,
Oval Tinner's Sconce,K16-22,(All) Irvin's Products|Candle Holders||||||||,"Our most popular sconce, the Oval Tinner's Sconce looks stunning on it's own or in pairs on either side of a picture or within a wall grouping. Smokey Black finish. For use with a battery taper which is sold separately. Hanger on back. Metal construction. Imported. Metal construction. Smokey Black finish. For use with a regular or battery taper which is not included.",In Stock,,,1,12.5-Inches high and 8-Inches wide and 4.75-Inches deep,1,6.75,,0.00,,0.00,1,K16-22.jpg,
Oval Tray in Antique Tin,K17-69BZ,(All) Irvin's Products|Kitchen - Tabletop||||||||,The deep Oval Tray in Antique Tin is a wonderful piece for organization within your home. Use them in multiples to help organize the linen closet or pantry. Antique tin finish. Solid metal construction. Use as a centerpiece or as an organizer in a pantry.,In Stock,,,1,5.75-Inches high and 14-Inches wide and 8.5-Inches deep,1,10.00,,0.00,,0.00,1,K17-69BZ.jpg,
Oval Tray in Smokey Black,K17-69SM,(All) Irvin's Products|Kitchen - Tabletop||||||||,The deep Oval Tray in Smokey Black is a wonderful piece for organization within your home. Use in multiples to organize the linen closet or pantry. Smokey black finish. Solid metal construction. Use as a centerpiece or as an organizer in a pantry.,In Stock,,,1,5.75-Inches high and 14-Inches wide and 8.5-Inches deep,1,10.00,,0.00,,0.00,1,K17-69SM.jpg,
Oval Tray in White,K17-69WB,(All) Irvin's Products|Kitchen - Tabletop|(Newest) Products|||||||,"The Oval Tray in White Enamel is a great piece to contain clutter in the bathroom, powder room or kitchen counter. The easy clean enameled finish makes this a perfect choice. Imported. White finish with black accent. Solid metal construction. .",In Stock,,,1,5.75-Inches high and 14-Inches wide and 8.25-Inches deep,1,10.00,,0.00,,0.00,1,K17-69WB.jpg,
Oval Utensil Caddy in Galvanized Tin,K18-82GL,(All) Irvin's Products|Kitchen - Tabletop|(Newest) Products|||||||,The Oval Utensil Caddy in Galvanized Tin is a must have entertaining tool. The farmhouse feel of this beautiful piece makes it perfect for your next gathering. Imported. Galvanized Tin. Solid metal construction. Wooden bale handle.,Out of stock - order to ship after 06/15/18,,,1,5-Inches high and 11-Inches wide and 8-Inches deep,1,12.00,,0.00,,0.00,1,K18-82GL.jpg,
Oval Wall Candle Sconce,K16-41,(All) Irvin's Products|Candle Holders||||||||,Our mirrored Oval Wall Candle Sconce is a great sconce to add extra dimension to your room. The illuminated mirror helps to expand the room and adds an extra homey feeling to your room. Smokey black finish. Solid metal construction with glass mirror. Holds a regular or battery operated taper which is not included. Hanger on back.,In Stock,,,1,16-Inches high and 8.5-Inches wide and 6-Inches deep,1,14.75,,0.00,,0.00,1,K16-41.jpg,
Paisley Wheel Panel in Blackened Tin,956BT,(All) Irvin's Products|Cabinet Panels|(Newest) Products|||||||,"Lovingly pierced with designs that recall the beauty and warmth of country life, our panels are the ideal way to enhance cabinet doors throughout your home. Use our panels to create a country mood in your kitchen, den or family room; the possibilities are endless. Also are great for furniture projects. Add country style to your kitchen cabinets or furniture piece. Punch pattern may be placed towards the inside of the cabinet for a traditional look; Turn the punch pattern around for a rough primitive appearance. Blackened Tin Finish. Made in the USA.",In Stock,,,1,14-Inches high and 10-Inches wide,1,5.50,50,4.25,100,3.75,1,956BT.jpg,
Paisley Wheel Panel in Country Tin,956CT,(All) Irvin's Products|Cabinet Panels|(Newest) Products|||||||,"Lovingly pierced with designs that recall the beauty and warmth of country life, our panels are the ideal way to enhance cabinet doors throughout your home. Use our panels to create a country mood in your kitchen, den or family room; the possibilities are endless. Also are great for furniture projects. Add country style to your kitchen cabinets or furniture piece. Punch pattern may be placed towards the inside of the cabinet for a traditional look; Turn the punch pattern around for a rough primitive appearance. Country Tin Finish. Made in the USA.",In Stock,,,1,14-Inches high and 10-Inches wide,1,5.50,50,4.25,100,3.75,1,956CT.jpg,
Paisley Wheel Panel in Rustic Tin,956RT,(All) Irvin's Products|Cabinet Panels|(Newest) Products|||||||,"Lovingly pierced with designs that recall the beauty and warmth of country life, our panels are the ideal way to enhance cabinet doors throughout your home. Use our panels to create a country mood in your kitchen, den or family room; the possibilities are endless. Also are great for furniture projects. Add country style to your kitchen cabinets or furniture piece. Punch pattern may be placed towards the inside of the cabinet for a traditional look; Turn the punch pattern around for a rough primitive appearance. Rustic Tin Finish. Made in the USA.",In Stock,,,1,14-Inches high and 10-Inches wide,1,5.50,50,4.25,100,3.75,1,956RT.jpg,
Paisley Wheel Panel in Unfinished Tin,956UT,(All) Irvin's Products|Cabinet Panels|(Newest) Products|||||||,"Lovingly pierced with designs that recall the beauty and warmth of country life, our panels are the ideal way to enhance cabinet doors throughout your home. Use our panels to create a country mood in your kitchen, den or family room; the possibilities are endless. Also are great for furniture projects. Add country style to your kitchen cabinets or furniture piece. Punch pattern may be placed towards the inside of the cabinet for a traditional look; Turn the punch pattern around for a rough primitive appearance. Unfinished Tin. Made in the USA.",In Stock,,,1,14-Inches high and 10-Inches wide,1,4.50,50,3.50,100,3.00,1,956UT.jpg,
Pedestal Sconce,K17-04,(All) Irvin's Products|Accent Lighting||||||||,"The unique cone shaped pedestal of this sconce creates a tabletop accent light for anywhere within your home. A welcoming look for the mantle or side table. Antique tin finish. Has a 7-foot cord and line switch. Candelabra socket, 1 x 60 watts maximum wattage. Solid metal construction.",In Stock,,,1,14-Inches high and 5-Inches diameter,1,17.00,,0.00,,0.00,1,K17-04.jpg,
Pendant Lamp Adapter Kit with Dimmer Switch,A50500,(All) Irvin's Products|Pendants||||||||,"If you have a handy man in your home, this pendant lamp adapter kit is the perfect thing to transform an old jar, metal basket, or colander into a brand new accent light for your home. Black painted finish. Designed to fit openings 1.5-Inch in diameter. Standard socket, 1 x 60 watts maximum wattage.",In Stock,,,1,Has an 18-foot cord with dimmer switch and plug on end; dimmer switch is 12-Inches from plug,1,17.25,,0.00,,0.00,1,A50500.jpg,
Pennycress Punched Tin Chandelier,921CBK,(All) Irvin's Products|Chandeliers - Tin||||||||,"The warmth of the family gathered around the table for a hearty meal will be even more inviting when the Pennycress Chandelier is part of your home's decor. The center down light and six arms illuminate independently or together. Crafted with an outward punched chisel design. Includes canopy kit, 7-feet of cord and 3-feet of chain for hardwire installation; Candelabra sockets on arms, 6 x 60 watts maximum wattage; Standard socket in cone, 50 watts maximum wattage. UL listed for dry locations. Textured black finish with crimped pans. Made in the USA.",In Stock,,,1,17.5-Inches high and 30.5-Inches diameter,1,168.00,,0.00,,0.00,1,921CBK.jpg,
Pennycress Punched Tin Witch's Hat,920CBK,(All) Irvin's Products|Pendants||||||||,"The rustic charm of a country home has been captured in this beautifully crafted down-light. Featuring outward punching in the chisel design. Includes canopy kit,  7-feet of cord and 3-feet of chain for hardwire installation. Standard socket, 1 x 60 watts maximum wattage. UL listed for dry locations. Made in the USA.",In Stock,,,1,13.5-Inches high and 8.75-Inches diameter,1,45.00,,0.00,,0.00,1,920CBK.jpg,
Peppermill Lamp Base - Sturbridge Black with Red Stripe,838SBKSRD,(All) Irvin's Products|Lamp Bases||||||||,"Our Peppermill Lamp is a wonderful mid-sized lamp base to use throughout your home. A slightly thicker wooden turned base with a more traditional lamp appearance, a great lamp base for transitional or traditional homes. Has a 7-foot cord and line switch; Plugs into wall outlet; Standard socket, 1 x 150 watts maximum watts. UL listed for dry locations. Lightly distressed black with red stripe smooth paint finish; Shade not included. Made In USA.",In Stock,,,1,21.5-Inches high and 5.75-Inches diameter,1,102.00,,0.00,,0.00,1,838SBKSRD.jpg,
Peppermill Lamp in Black with Linen Shade,838ASBKSRD,(All) Irvin's Products|Lamps with Shade||||||||,"Our Peppermill Lamp is a wonderful mid-sized lamp to use throughout your home. A slightly thicker wooden turned base with a more traditional lamp appearance. A great lamp for transitional or traditional homes. Has a 7-foot cord and line switch; Plugs into wall outlet; Standard socket, 1 x 150 watts maximum watts. UL listed for dry locations. Lightly distressed black with red stripe painted finish; Ivory Linen shade is included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,120.00,,0.00,,0.00,1,838ASBKSRD.jpg,
Peppermill Lamp in Black with Tin Shade,838XSBKSRD,(All) Irvin's Products|Lamps with Shade||||||||,"Our Peppermill Lamp is a wonderful mid-sized lamp to use throughout your home. A slightly thicker wooden turned base with a more traditional lamp appearance. A great lamp for transitional or traditional homes. Has a 7-foot cord and line switch; Plugs into wall outlet; Standard socket, 1 x 150 watts maximum watts. UL listed for dry locations. Lightly distressed black with red stripe painted finish; Black textured shade is included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,21.5-Inches high and 15-Inches diameter,1,120.00,,0.00,,0.00,1,838XSBKSRD.jpg,
Petal Cage Pendant in Smokey Black,K14-45SM,(All) Irvin's Products|Pendants||||||||,"A beautiful wire pendant designed with maximum lighting for your area. With the wire design you will have plenty of light to illuminate your table or sitting area. Includes canopy kit and 7-feet of black clutch wire for hardwire installation. Standard socket, 1 x 150 watts maximum wattage. .",In Stock,,,1,12.5-Inches high and 14.25-Inches diameter,1,50.00,,0.00,,0.00,1,K14-45SM.jpg,
Petal Cage Pendant in Weathered Zinc,K14-45WZ,(All) Irvin's Products|Pendants||||||||,"A beautiful wire pendant designed with maximum lighting for your area. With the wire design you will have plenty of light to illuminate your table or sitting area. Includes canopy kit and 7-feet of black clutch wire for hardwire installation. Standard socket, 1 x 150 watts maximum wattage. .",In Stock,,,1,12.5-Inches high and 14.25-Inches diameter,1,50.00,,0.00,,0.00,1,K14-45WZ.jpg,
Pig Wall Hanger in Textured Black,W14-52,(All) Irvin's Products|Home Decor||||||||,Our beautiful metal wall figures are slightly three dimensional for a great decorating appearance. Each one is a beautiful piece of handcrafted art. Textured black finish. Great lightweight metal statement piece for your home. Slightly three dimensional with 2 hooks on back for hanging. Made in the USA.,In Stock,,,1,13.25-Inches high and 28-Inches wide and 1-Inches deep,1,20.00,,0.00,,0.00,1,W14-52.jpg,
Pilgrim Lantern with Glass,K15-10,(All) Irvin's Products|Candle Holders||||||||,"Our Pilgrim Lantern with Glass Panels is an exact replica of one of Irvin's earliest pieces. This fabulous piece is glass enclosed and would work well for evenings on the patio. However, be aware that this piece is not made for permanent outdoor use. Smokey black finish. Great patio piece for outdoor entertaining;  However, this is not a permanent outdoor piece. Holds a battery operated pillar, not included. Glass enclosed lantern.",In Stock,,,1,17-Inches high and 7.5-Inches square,1,39.00,,0.00,,0.00,1,K15-10.jpg,
Pillar Holder,K14-31,(All) Irvin's Products|Candle Holders||||||||,"Our Pillar Holder is a large piece that would work well on the floor or hearth. It is a beautiful reproduction of one of Irvin's original pieces from years gone by. Smokey black finish. Holds a battery timered pillar, add some greens and you have a beautiful centerpiece, not included. Candle opening measures: 3.125-Inch diameter and 1.5-Inch deep.",In Stock,,,1,14-Inches high and 13.5-Inches wide and 11-Inches deep,1,19.00,,0.00,,0.00,1,K14-31.jpg,
Plantation Candlestick Lamp Base in Blackened Tin,896WBT,(All) Irvin's Products|Accent Lighting||||||||,"A tall candlestick lamp reminiscent of days gone by. Skillfully crafted by our team of metal crafters, the Candlestick Accent Lamp Base is wonderful when used on its own in the window or on a shelf. And for a change, it also looks great with one of our smaller pierced tin shades attached to the lightbulb. One great lamp, two different looks. Wired with 7' cord and line switch Plugs into wall outlet. Candelabra socket, 1 x 60 watts maximum wattage. Made in the USA.",In Stock,,,1,9-Inches high and 5.5-Inches diameter,1,22.50,,0.00,,0.00,1,896WBT.jpg,
