Sophie Shopping Bags - Black/White,MB-S07,Please select a bag color|Black Bag with White Trim and White Handle|White Bag with Black Trim and Black Handle,Home|Bags - Paper Shopping|Sophie Shopping Bags - White/Black,,,No set.,,"7"" x 3"" x 7"" - 100/case","Sophie Collection Shopping Bags
100 bags per case.
Price per case.

Paper weight: 130 gsm
Recyclable and Biodegradable

These turn top bags boast an eco-friendly non-laminated glossy finish.
Coordinating boxes available.",1,$74.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Sophie-Shopping-Bags-Black-White/Black_and_white_sophie_bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Two-Piece Lock Corner Box,GB553,Please Select a Color|Natural Kraft|White Gloss,Home|Boxes - Gift & Apparel|Two Piece Lock Corner Gift Boxes,,,No set.,,"5"" x 5"" x 3"" - 100/case","Two Piece Lock Corner Gift Box
White Gloss or Natural Kraft
Price per case
100 per case
Use: Belt",1,$46.90 ,,,,,,,http://www.packagingsource.com/resize/images/White-2-piece-lock-corner.jpg?bw=1000&w=1000&bh=1000&h=1000
Parade Blue Tissue Paper,CT2030-PB,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Solid Color Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 480 sheets/pack","Parade Blue Solid Tissue Paper
SatinWrap Tissue Paper
20"" x 30"" sheet size
480 sheets per ream",1,$29.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Parade-Blue-Tissue-Paper/parade-blue-tissue-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Holographic Holiday Gift Wrap (FREE FREIGHT),CW-270,N|o| |o|p|t|i|o|n,Home|Closeout Packaging|Closeout Gift Wrap,,,No set.,,"24"" x 833"" Full Ream","Closeout Gift Wrap Paper
24"" x 833' Full Ream
Product ships FREE FREIGHT within the United States.",1,$139.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Holographic-Holiday-Gift-Wrap-FREE-FREIGHT/DSC_0535.jpg?bw=1000&w=1000&bh=1000&h=1000
Aqua Tulle Ribbon,TU-110-314,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Tulle Ribbon,,,No set.,,"6"" x 25yds","Tulle Ribbon is great for decorations, gift bows, and other gift packaging.
6"" x 25yds
Price per roll",1,$2.55 ,,,,,,,http://www.packagingsource.com/resize/images/tulle_aqua.jpg?bw=1000&w=1000&bh=1000&h=1000
Blissful Blossoms Tissue Paper,11-03-BSB,N|o| |o|p|t|i|o|n,Home|Tissue Paper|All Occasion Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 200 sheets/pack","200 sheets per package
20"" x 30""",1,$57.75 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Blissful-Blossoms-Tissue-Paper/Blissful-Blossoms-Tissue-Paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Dashing Daisy Paper Shopping Bags (Pup),15-050308-DD,N|o| |o|p|t|i|o|n,Home|Bags - All Occasion Bags|Dashing Daisy Paper Shopping Bags,,,No set.,,"5"" x 3"" x 8"" - 100/case","Dashing Daisy Paper Shopping Bags
40% post-consumer recycled content.
100 bags per case.
Price per case.",1,$48.68 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Dashing-Daisy-Paper-Shopping-Bags-Pup/Dashing-Daisies-Shoppers.jpg?bw=1000&w=1000&bh=1000&h=1000
Frosted Euro Totes (Queen),1916ROP,Please Select a Color|Clear,Home|Bags - Frosted Bags|Frosted Clear Eurototes,,,No set.,,"19"" x 6"" x 16"" - 125/case","Euro Tote Style with Rope Handles.
4 mil
These high density frosted bags have rope handles, a cardboard insert at top and a cardboard bottom insert.
Case pack 125
Price per 125",1,$165.00 ,,,,,,,http://www.packagingsource.com/resize/images/Frosted-Euro-Tote-Shopping-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Streamers Gift Wrap Paper,B249,Please Select Size,Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Streamers-Gift-Wrap-Paper/B249c.jpg?bw=1000&w=1000&bh=1000&h=1000
Streamers Gift Wrap Paper,B249,"24"" x 208' Quarter Ream / $67.25",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Streamers-Gift-Wrap-Paper/B249c.jpg?bw=1000&w=1000&bh=1000&h=1000
Streamers Gift Wrap Paper,B249,"24"" x 417' Half Ream / $114.50",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Streamers-Gift-Wrap-Paper/B249c.jpg?bw=1000&w=1000&bh=1000&h=1000
Streamers Gift Wrap Paper,B249,"24"" x 833' Full Ream / $209.00",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Streamers-Gift-Wrap-Paper/B249c.jpg?bw=1000&w=1000&bh=1000&h=1000
Streamers Gift Wrap Paper,B249,"30"" x 208' Quarter Ream / $67.25",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Streamers-Gift-Wrap-Paper/B249c.jpg?bw=1000&w=1000&bh=1000&h=1000
Streamers Gift Wrap Paper,B249,"30"" x 417' Half Ream / $114.50",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Streamers-Gift-Wrap-Paper/B249c.jpg?bw=1000&w=1000&bh=1000&h=1000
Streamers Gift Wrap Paper,B249,"30"" x 833' Full Ream / $209.00",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Streamers-Gift-Wrap-Paper/B249c.jpg?bw=1000&w=1000&bh=1000&h=1000
Alpine Sweater/Kraft Gift Wrap,X7032 C,Please Select Size,Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Alpine-Sweater-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-279.gif?bw=1000&w=1000&bh=1000&h=1000
Alpine Sweater/Kraft Gift Wrap,X7032 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Alpine-Sweater-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-279.gif?bw=1000&w=1000&bh=1000&h=1000
Alpine Sweater/Kraft Gift Wrap,X7032 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Alpine-Sweater-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-279.gif?bw=1000&w=1000&bh=1000&h=1000
Alpine Sweater/Kraft Gift Wrap,X7032 C,"24"" x 100' Cutter Box / $38.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Alpine-Sweater-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-279.gif?bw=1000&w=1000&bh=1000&h=1000
Alpine Sweater/Kraft Gift Wrap,X7032 C,"24"" x 417' Half Ream / $111.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Alpine-Sweater-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-279.gif?bw=1000&w=1000&bh=1000&h=1000
Alpine Sweater/Kraft Gift Wrap,X7032 C,"24"" x 833' Full Ream / $199.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Alpine-Sweater-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-279.gif?bw=1000&w=1000&bh=1000&h=1000
GW-8773 (9500) Gift Wrap Paper (Metallized),GW-8773 (9500),Please Select Size,Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8773-9500-Gift-Wrap-Paper-Metallized/GW-8773.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8773 (9500) Gift Wrap Paper (Metallized),GW-8773 (9500),"24"" x 417' Half Ream / $234.00",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8773-9500-Gift-Wrap-Paper-Metallized/GW-8773.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8773 (9500) Gift Wrap Paper (Metallized),GW-8773 (9500),"24"" x 833' Full Ream / $445.00",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8773-9500-Gift-Wrap-Paper-Metallized/GW-8773.jpg?bw=1000&w=1000&bh=1000&h=1000
Random Print Merchandise Bags,RP-1215,N|o| |o|p|t|i|o|n,Home|Bags - Merchandise & SOS|Random Print Merchandise Bags,,,No set.,,"12 x 15 - 1,000/case","Random printed merchandise bags made from reclaimed papers. Patterns and colors will vary. We cannot control or guarantee patterns of colors. Returns/credits will not be given based on designs received.
1,000 Bags per case
Price per case
Made in USA",1,$69.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Random-Print-Merchandise-Bags-12-x-15/Random-Print-Merchandise-Bags-Wholesale.jpg?bw=1000&w=1000&bh=1000&h=1000
Red on White Reflections Tissue Paper,HS1001-200B,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Reflections Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 200 sheets/pack","Reflections Tissue Paper
20""x30"" Sheet size
200 sheets per pack

Made in USA",1,$39.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Red-on-White-Reflections-Tissue-Paper/HS1001-200.jpg?bw=1000&w=1000&bh=1000&h=1000
Sophie Shopping Bags - Plain White,MB-S16PLW,N|o| |o|p|t|i|o|n,Home|Bags - Paper Shopping|Sophie Shopping Bags - Plain White,,,No set.,,"16"" x 6"" x 12"" - 100/case","Sophie Collection Shopping Bags
100 bags per case.
Price per case.

Paper weight: 130 gsm
Recyclable and Biodegradable

These turn top bags boast an eco-friendly non-laminated glossy finish.
Coordinating boxes available.",1,$139.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Sophie-Shopping-Bags-Plain-White/plain_white_sophie_bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Orbit Gift Wrap Paper,B191,Please Select Size,Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Orbit-Gift-Wrap-Paper/B191c.jpg?bw=1000&w=1000&bh=1000&h=1000
Orbit Gift Wrap Paper,B191,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Orbit-Gift-Wrap-Paper/B191c.jpg?bw=1000&w=1000&bh=1000&h=1000
Orbit Gift Wrap Paper,B191,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Orbit-Gift-Wrap-Paper/B191c.jpg?bw=1000&w=1000&bh=1000&h=1000
Orbit Gift Wrap Paper,B191,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Orbit-Gift-Wrap-Paper/B191c.jpg?bw=1000&w=1000&bh=1000&h=1000
Orbit Gift Wrap Paper,B191,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Orbit-Gift-Wrap-Paper/B191c.jpg?bw=1000&w=1000&bh=1000&h=1000
Orbit Gift Wrap Paper,B191,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Orbit-Gift-Wrap-Paper/B191c.jpg?bw=1000&w=1000&bh=1000&h=1000
Orbit Gift Wrap Paper,B191,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Orbit-Gift-Wrap-Paper/B191c.jpg?bw=1000&w=1000&bh=1000&h=1000
Floral Collage Gift Wrap Paper,B140,Please Select Size,Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Floral-Collage-Gift-Wrap-Paper/B140c.jpg?bw=1000&w=1000&bh=1000&h=1000
Floral Collage Gift Wrap Paper,B140,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Floral-Collage-Gift-Wrap-Paper/B140c.jpg?bw=1000&w=1000&bh=1000&h=1000
Floral Collage Gift Wrap Paper,B140,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Floral-Collage-Gift-Wrap-Paper/B140c.jpg?bw=1000&w=1000&bh=1000&h=1000
Floral Collage Gift Wrap Paper,B140,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Floral-Collage-Gift-Wrap-Paper/B140c.jpg?bw=1000&w=1000&bh=1000&h=1000
Floral Collage Gift Wrap Paper,B140,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Floral-Collage-Gift-Wrap-Paper/B140c.jpg?bw=1000&w=1000&bh=1000&h=1000
Floral Collage Gift Wrap Paper,B140,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Floral-Collage-Gift-Wrap-Paper/B140c.jpg?bw=1000&w=1000&bh=1000&h=1000
Floral Collage Gift Wrap Paper,B140,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Floral-Collage-Gift-Wrap-Paper/B140c.jpg?bw=1000&w=1000&bh=1000&h=1000
Forest Green Spring-Fill Crinkle Cut Shred,C40-FG,N|o| |o|p|t|i|o|n,Home|Shreds|Crinkle Cut Shred|40 lb Spring-Fill Crinkle Cut,,,No set.,,40# Box,"40 lb box
Forest Green Crinkle Cut Shred",1,$109.00 ,,,,,,,http://www.packagingsource.com/resize/images/Springfill_Crinkle_Forest.jpg?bw=1000&w=1000&bh=1000&h=1000
Black French Toile Paper Shopping Bags (Vogue),FTV-BK,N|o| |o|p|t|i|o|n,Home|Bags - All Occasion Bags|French Toile Black Paper Shopping Bags,,,No set.,,"16"" x 6"" x 12"" -100/case","Black French Toile Collection
Vogue Shoppers with Handles
Price per 100
100 per case",1,$55.00 ,,,,,,,http://www.packagingsource.com/resize/images/French-Toile-Black.jpg?bw=1000&w=1000&bh=1000&h=1000
Embossed Gold Linen Tissue Paper,EM1000-100E,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Embossed Tissue Paper,,,No set.,,"20"" x 30"", 100 sheets/pack","100 sheets per package
Sheet size: 20"" x 30""",1,$49.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Embossed-Gold-Linen-Tissue-Paper/EM1000-100.jpg?bw=1000&w=1000&bh=1000&h=1000
"Milk Chocolate Double Face Satin Ribbon - 7/8"" x 100yds",R50804,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Double Face Satin Ribbon,,,No set.,,No dim.,"Double Face Satin Ribbon
Made in U.S.A.
Price per roll.

Double Face Satin Ribbon can be customized with your store name. Please contact customer service at 1-800-624-6244 for more details.",1,$24.85 ,,,,,,,http://www.packagingsource.com/resize/images/milk-chocolate-double-face-satin-ribbon.jpg?bw=1000&w=1000&bh=1000&h=1000
Paper Merchandise Bags (Colors),P69,Please Select a Color|Black|Cream (Tint)|Forest Green (Tint)|Lime Green|Petal Pink|Purple|Red|Sky Blue|Sunbrite|Wild Rose (Tint),Home|Bags - Merchandise & SOS|Paper Merchandise Bags (Colors),,,No set.,,"6 1/4"" x 9 1/4"" - 1,000/case. Click ""See Options"" to choose colors.","Color Paper Merchandise Bags

1,000 paper merchandise bags per case.
Price per case.",1,$56.00 ,,,,,,,http://www.packagingsource.com/resize/images/Paper%20Shopping%20Bags/Merchandisebagscolors.jpg?bw=1000&w=1000&bh=1000&h=1000
Santa Soiree Gift Wrap,X6326 C,Please Select Size,Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Soiree-Gift-Wrap/Santa-Soiree.jpg?bw=1000&w=1000&bh=1000&h=1000
Santa Soiree Gift Wrap,X6326 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Soiree-Gift-Wrap/Santa-Soiree.jpg?bw=1000&w=1000&bh=1000&h=1000
Santa Soiree Gift Wrap,X6326 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Soiree-Gift-Wrap/Santa-Soiree.jpg?bw=1000&w=1000&bh=1000&h=1000
Santa Soiree Gift Wrap,X6326 C,"24"" x 100' Cutter Box / $38.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Soiree-Gift-Wrap/Santa-Soiree.jpg?bw=1000&w=1000&bh=1000&h=1000
Santa Soiree Gift Wrap,X6326 C,"24"" x 417' Half Ream / $111.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Soiree-Gift-Wrap/Santa-Soiree.jpg?bw=1000&w=1000&bh=1000&h=1000
Santa Soiree Gift Wrap,X6326 C,"24"" x 833' Full Ream / $199.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Soiree-Gift-Wrap/Santa-Soiree.jpg?bw=1000&w=1000&bh=1000&h=1000
Crystalized Tissue-Bright Turquoise (1 sided),CY1001-200E,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Pearlescence Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 200 sheets/pack","200 sheets per package.
20"" x 30"" sheet size.
Price per package.",1,$54.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Crystalized-Tissue-Bright-Turquoise-1-sided/CY1001-200.jpg?bw=1000&w=1000&bh=1000&h=1000
Plain White Enclosure Cards,EC-100,N|o| |o|p|t|i|o|n,Home|Seals and Gift Cards|Enclosure Cards and Envelopes,,,No set.,,"3 1/2"" x 2"" - 100/case","Enclosure Cards
100 cards per case.
Price per case.
Envelopes Sold Separately.",1,$9.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/A-Gift-For-You-Enclosure-Cards/enclosure-cards-and-envelop.jpg?bw=1000&w=1000&bh=1000&h=1000
#16 Natural Kraft SOS Bags,16#SOS-KFT,N|o| |o|p|t|i|o|n,Home|Bags - Merchandise & SOS|Natural Kraft / White Kraft SOS Bags,,,No set.,,"7 3/4"" x 5"" x 16"" - 500/case","SOS Bags
500 Bags per case
Price per case",1,$46.70 ,,,,,,,http://www.packagingsource.com/resize/images/WhiteNaturalKraft-SOS-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Krafty Fox Gift Wrap Paper,B385,Please Select Size,Home|Gift Wrap - Jillson Roberts|Baby Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Krafty-Fox-Gift-Wrap-Paper/B385c.jpg?bw=1000&w=1000&bh=1000&h=1000
Krafty Fox Gift Wrap Paper,B385,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|Baby Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Krafty-Fox-Gift-Wrap-Paper/B385c.jpg?bw=1000&w=1000&bh=1000&h=1000
Krafty Fox Gift Wrap Paper,B385,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|Baby Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Krafty-Fox-Gift-Wrap-Paper/B385c.jpg?bw=1000&w=1000&bh=1000&h=1000
Krafty Fox Gift Wrap Paper,B385,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|Baby Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Krafty-Fox-Gift-Wrap-Paper/B385c.jpg?bw=1000&w=1000&bh=1000&h=1000
Krafty Fox Gift Wrap Paper,B385,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|Baby Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Krafty-Fox-Gift-Wrap-Paper/B385c.jpg?bw=1000&w=1000&bh=1000&h=1000
Krafty Fox Gift Wrap Paper,B385,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|Baby Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Krafty-Fox-Gift-Wrap-Paper/B385c.jpg?bw=1000&w=1000&bh=1000&h=1000
Krafty Fox Gift Wrap Paper,B385,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|Baby Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Krafty-Fox-Gift-Wrap-Paper/B385c.jpg?bw=1000&w=1000&bh=1000&h=1000
White Gift Boxes,GW 1466,N|o| |o|p|t|i|o|n,Home|Boxes - Gift & Apparel|Gift Boxes - White,,,No set.,,"14"" x 6"" x 6"" - 50/case",Price per case.,1,$48.95 ,,,,,,,http://www.packagingsource.com/resize/images/White-Gift-Boxes.jpg?bw=1000&w=1000&bh=1000&h=1000
