Circa Asia,"Represented By:
Circa Home 55",,,,
ClassicFlame Electric Fireplaces,"Represented By:
Twin Star Home",,,,
ClassicFlame TV Stands with Electric Fireplace,"Represented By:
Twin Star Home",,,,
Classico,"Represented By:
Magniflex",,,,
Clearly Inspired Decor,"Represented By:
AngelStar",,,,
Clever Idiots,"Represented By:
R-Biz Associates",,,,
Clic Eyewear,"Represented By:
Best of Show",,,,
CLM Cotton & More,"Represented By:
ARK",,,,
"CMC Design, LLC","Represented By:
Destination Gifts, Inc.",,,,
Coastline Casual Furniture,"Represented By:
Seaside Casual Furniture",,,,
Cobblestone,"Represented By:
Joanne & Company",,,,
COBRA Art Company,"Represented By:
Dillon-Wells, Las Vegas",,,,
Coca-Cola,"Represented By:
Kurt S. Adler, Inc.",,,,
Coco+Carmen by TGB Brands,"Represented By:
CMA",,,,
Coffe Table,"Represented By:
CABINETS DESIGN",,,,
Cohasset Molten Glass,"Represented By:
Cohasset Gifts & Garden",,,,
Cole & Mason,"Represented By:
The Travers Group",,,,
Cole and Son,"Represented By:
Kravet",,,,
College Living,"Represented By:
Kittrich Corporation",,,,
Collegiate Resource,"Represented By:
Creative Knitwear",,,,
Collins,"Represented By:
True Brands",,,,
Colonial Candle,"Represented By:
Next Step Reps",,,,
Coltellerie Berti for MATCH,"Represented By:
MATCH",,,,
Company C,"Represented By:
Norwalk Furniture",,,,
Compendium,"Represented By:
Fine Lines",,,,
Complex Industries,"Represented By:
Crestview Collection",,,,
Component Design,"Represented By:
Muir Sales, LLC",,,,
Confetti Lites,"Represented By:
Roman",,,,
Connoisseur Arts,"Represented By:
Art Gifts Inc.",,,,
Conserve HRP,"Represented By:
Koru Street",,,,
Constructive Eating,"Represented By:
Toyology Inc.",,,,
Continental Seating,"Represented By:
Double L Furniture",,,,
Conzenza Hand Painted Glassware,"Represented By:
AngelStar",,,,
Co-Packing,"Represented By:
Pepper Creek Farms",,,,
Copernicus Toys,"Represented By:
R-Biz Associates",,,,
Corona,"Represented By:
Kurt S. Adler, Inc.",,,,
Cottage Garden,"Represented By:
Next Step Reps",,,,
COTTON RUGS,"Represented By:
Saurashtra Exports",,,,
Couleur Nature,"Represented By:
Couleur Nature & Lothantique",,,,
Counter Art,"Represented By:
Next Step Reps",,,,
Country Weekend,"Represented By:
My House",,,,
Couture de Force,"Represented By:
Enesco, Department 56, Gund",,,,
C.R. Gibson,"Represented By:
OneCoast",,,,
Crabtree & Evelyn,"Represented By:
Sales Producers, Inc.",,,,
Craft-Lock Bed Frame,"Represented By:
Mantua Mfg. Co.",,,,
Crafty Cooking Kits,"Represented By:
Brand Castle",,,,
Crayola Bedding Collections,"Represented By:
Siscovers",,,,
Crazy Aaron's Putty World,"Represented By:
Toyology Inc.",,,,
Crazy Foam,"Represented By:
Diverse Marketing",,,,
Creative Brands,"Represented By:
Just Got 2 Have It!",,,,
Creative Candles,"Represented By:
Collective Home",,,,
Creative Education of Canada,"Represented By:
Wildthings Sales & Marketing",,,,
Crescent Sock Company,"Represented By:
Best of Show",,,,
Crestview,"Represented By:
Crestview Collection",,,,
CrossFish,"Represented By:
Roman",,,,
"Crowson Technology, LLC","Represented By:
Elite Home Theater Seating",,,,
Crumble Warmers,"Represented By:
Thompson's Candle Co.",,,,
Crystal Pet Love,"Represented By:
Gifts of Nature, Inc.",,,,
Crystalize Home,"Represented By:
F.E.M. Sales",,,,
CTW Home Collection,"Represented By:
CTW Home Collection (Colonial Tin Works, Inc.)",,,,
Cul de Sac,"Represented By:
AMEICO Inc",,,,
CURIA &Co.,"Represented By:
Office Star Products",,,,
Custom Bags,"Represented By:
American Paper & Plastic Co.",,,,
Customized and Monogrammed Candle Program,"Represented By:
Xela Aroma",,,,
Cute Laces,"Represented By:
Artisanal LA",,,,
Cypress - Tabletop Decor,"Represented By:
Evergreen Enterprises",,,,
Da Bomb Bath Fizzers,"Represented By:
Best of Show",,,,
Dana Gibson Collection,"Represented By:
The MT Company",,,,
Dandelion Stationery,"Represented By:
Notes & Queries, Inc.",,,,
Darren Gygi Collection,"Represented By:
American Makers",,,,
Dash & Albert Rugs,"Represented By:
CODARUS",,,,
David Ballam Photography,"Represented By:
MBARE, LTD.",,,,
David Ferrari Collection- Made in Italy,"Represented By:
VIG Furniture, Inc.",,,,
David Jeffery,"Represented By:
Bougainvillea",,,,
Davida Kay by Howard Elliott,"Represented By:
Howard Elliott Collection",,,,
Davinci,"Represented By:
F.E.M. Sales",,,,
Day of the Dead Folk Art,"Represented By:
Arara Enterprises",,,,
Daydream HQ,"Represented By:
CMA",,,,
DCI,"Represented By:
Designs Combined, Inc.",,,,
Dean,"Represented By:
Artisanal LA",,,,
Deco Breeze/Deco Flair,"Represented By:
Sales Producers, Inc.",,,,
Decoration One,"Represented By:
AmCham Jordan",,,,
Decorative Fencing Panels,"Represented By:
European Garden Living",,,,
Deka Sounds,"Represented By:
Diverse Marketing",,,,
DeLandis,"Represented By:
Classic Brands",,,,
Delton Products,"Represented By:
CMA",,,,
DEMDACO - C996,"Represented By:
OneCoast",,,,
DEMDACO Baby,"Represented By:
DEMDACO",,,,
DEMDACO Everyday,"Represented By:
DEMDACO",,,,
DEMDACO Fashion,"Represented By:
DEMDACO",,,,
DEMDACO Holiday,"Represented By:
DEMDACO",,,,
DEMDACO The Great Outdoors,"Represented By:
DEMDACO",,,,
Department 56 A Christmas Story,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Alpine Village,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Christmas in the City,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Christmas Vacation,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Coastal,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Disney Village,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Elf,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Elf on the Shelf,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Frank Lloyd Wright,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Gary Patterson,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 General Mills,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Girl Scouts,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Grinch,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Halloween,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Jack Daniel,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Magaritaville,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 New England Village,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 North Pole Series,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Original Snow Village,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Pete the Cat,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Possible Dreams,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Pusheen,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Rudolph,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Seuss,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Snow Village Halloween,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Sparkle,"Represented By:
Enesco, Department 56, Gund",,,,
Department 56 Villages,"Represented By:
Enesco, Department 56, Gund",,,,
DeRosa Handmade Ceramic Figures,"Represented By:
Pottery Avenue ~ Polish Stoneware",,,,
Desert Sunglass,"Represented By:
Diverse Marketing",,,,
Design Ideas,"Represented By:
Anne McGilvray & Company",,,,
DH Sales,"Represented By:
Linhai Huarong Arts & Crafts Co.,Ltd",,,,
Diggin Toys,"Represented By:
Toyology Inc.",,,,
Disney Frozen,"Represented By:
Kurt S. Adler, Inc.",,,,
Disney Mickey Mouse & Friends,"Represented By:
Kurt S. Adler, Inc.",,,,
Disney Pixar Toy Story,"Represented By:
Kurt S. Adler, Inc.",,,,
Disney Princess,"Represented By:
Kurt S. Adler, Inc.",,,,
Disney Showcase,"Represented By:
Enesco, Department 56, Gund",,,,
District,"Represented By:
Star International Furniture and/or Orient Express Furniture",,,,
Divani Casa,"Represented By:
VIG Furniture, Inc.",,,,
Divano Lounge USA,"Represented By:
Dillon-Wells, Las Vegas",,,,
Divine Delights,"Represented By:
C. Stephens",,,,
DKB,"Represented By:
The Travers Group",,,,
DM Merchandising,"Represented By:
CMA",,,,
Donny Osmond Home,"Represented By:
Coaster Company of America",,,,
Dopper - waterbottle on a mission,"Represented By:
ARK",,,,
"Dorfman Pacific Co., Inc","Represented By:
Dorfman Pacific",,,,
Douglas Toys,"Represented By:
Anne McGilvray & Company",,,,
Down to Earth Pottery,"Represented By:
Joanne & Company",,,,
Downton Abbey,"Represented By:
Roman",,,,
Downtown Company,"Represented By:
Moda Dora - Bianci Group",,,,
Dreamfarm,"Represented By:
The Kitchen Source",,,,
Dreams USA,"Represented By:
Kathleen Milne Company",,,,
DreamWave Massage Chair,"Represented By:
Inada Massage Chairs",,,,
DreamWorks Dinotrux,"Represented By:
Kurt S. Adler, Inc.",,,,
Dregeno German Handicrafts,"Represented By:
Alexander Taron",,,,
Dryads Dancing,"Represented By:
F.T. Renner Company",,,,
Duke Cannon,"Represented By:
Fine Lines",,,,
Dune Jewelry,"Represented By:
Best of Show",,,,
Duraflame Electric Heaters by Twin-Star,"Represented By:
Twin Star Home",,,,
Durgol,"Represented By:
Frieling USA, Inc.",,,,
Dutch House Caramels,"Represented By:
Dutch House Confections",,,,
Dutch House Confections,"Represented By:
Dutch House Confections",,,,
DwellStudio by Global Views,"Represented By:
Global Views",,,,
Earth Dreams,"Represented By:
Gifts of Nature, Inc.",,,,
Easy Tiger,"Represented By:
Ivystone",,,,
Eat 4 Fun,"Represented By:
Golden Sales",,,,
Eccolo Ltd.,"Represented By:
Fine Lines",,,,
Eccostyle,"Represented By:
Linhai Huarong Arts & Crafts Co.,Ltd",,,,
Echo Bay Outdoor Furniture Collection,"Represented By:
Eddie Bauer Home - Outdoor Furniture",,,,
Echo Design,"Represented By:
JLA Home - Olliix.com",,,,
"Eclipse Sleep Products, Eastman House Mattresses","Represented By:
Eclipse International",,,,
eco-kids,"Represented By:
Eco Kids",,,,
Ecoloom Furniture Cover,"Represented By:
RATANA",,,,
Eddie Bauer Outdoor Furniture Collection,"Represented By:
Eddie Bauer Home - Outdoor Furniture",,,,
Educa Puzzles,"Represented By:
Golden Sales",,,,
eeBoo,"Represented By:
Kathleen Milne Company",,,,
Egos- Felt Slippers,"Represented By:
Talla Imports",,,,
Elegant Baby,"Represented By:
Fine Lines",,,,
Elegant Decor,"Represented By:
Elegant Lighting Inc.",,,,
Elegant Hospitality & Design,"Represented By:
Elegant Lighting Inc.",,,,
Elegant the Art of Lighting,"Represented By:
Elegant Lighting Inc.",,,,
Elements Collection,"Represented By:
Phillips Collection",,,,
ELISABETH YORK,"Represented By:
C & F Enterprises",,,,
Elise,"Represented By:
Lynn Mitchell Group",,,,
Elitco Lighting (LED Lights),"Represented By:
Elegant Lighting Inc.",,,,
EliteHome,"Represented By:
Elite Home Fashions",,,,
Elizabeth Olwen,"Represented By:
Peking Handicraft, Inc.",,,,
Emerald Sweets,"Represented By:
Katie's Candies, Inc.",,,,
Emmerson Creek Pottery,"Represented By:
Muir Sales, LLC",,,,
Emoticons,"Represented By:
Kurt S. Adler, Inc.",,,,
EMP Gallery - Booth #443,"Represented By:
Artexpo",,,,
Enesco,"Represented By:
Enesco, Department 56, Gund",,,,
Engstler Cuckoo Clocks,"Represented By:
Alexander Taron",,,,
Enrico Products,"Represented By:
The Hub by Carson West Group",,,,
Enso,"Represented By:
Buddha Board Inc",,,,
Erbario Toscano,"Represented By:
Collective Home",,,,
Erin Gates by Momeni,"Represented By:
Momeni",,,,
Esschert Designs,"Represented By:
NEST, inc, New Era Sales Team",,,,
Essey,"Represented By:
AMEICO Inc",,,,
Ethics Supply Co.,"Represented By:
Fine Lines",,,,
European Soaps,"Represented By:
Fine Lines",,,,
Ever Ellis,"Represented By:
F.E.M. Sales",,,,
Evergreen Flag & Garden,"Represented By:
Evergreen Enterprises",,,,
Evolution Collection,"Represented By:
Southerland Inc",,,,
Exclusive Collections - Booth #442,"Represented By:
Artexpo",,,,
Explorer Outdoor Furniture Collection,"Represented By:
Eddie Bauer Home - Outdoor Furniture",,,,
EzyRoller,"Represented By:
Golden Sales",,,,
Fabulous Goose- High Design Blankets,"Represented By:
Talla Imports",,,,
Faceplant Dreams,"Represented By:
Joanne & Company",,,,
Fagor,"Represented By:
Muir Sales, LLC",,,,
Fairyland,"Represented By:
NoMonet",,,,
Faithful Prayer Crosses,"Represented By:
AngelStar",,,,
FaithStones,"Represented By:
Roman",,,,
Fanm Limye Collection,"Represented By:
Catalyst Collections",,,,
Fantasy Gifts,"Represented By:
Gifts of Nature, Inc.",,,,
Far + Wide Collective,"Represented By:
Aesthetic Movement",,,,
Fascinations,"Represented By:
R-Biz Associates",,,,
Fashion Angels,"Represented By:
Golden Sales",,,,
FashionIt,"Represented By:
Diverse Marketing",,,,
FashionMatch,"Represented By:
Kenroy Home",,,,
FCTRY,"Represented By:
Anne McGilvray & Company",,,,
"Feifish, LLC","Represented By:
Destination Gifts, Inc.",,,,
Feisty Pets,"Represented By:
Golden Sales",,,,
Feizy Lifestyles Collection,"Represented By:
Feizy Rugs",,,,
Feizy One-of-a-Kind Collection,"Represented By:
Feizy Rugs",,,,
Fermob,"Represented By:
Fermob USA",,,,
Festival,"Represented By:
Brand Castle",,,,
FGX International,"Represented By:
Golden Sales",,,,
Fibre by Auskin,"Represented By:
Auskin USA",,,,
Fiddlehead Fairy Garden,"Represented By:
Georgetown Home & Garden",,,,
Fig Design Group,"Represented By:
Solutions Marketplace",,,,
Fig Designs,"Represented By:
Next Step Reps",,,,
Finchberry,"Represented By:
Fine Lines",,,,
Fiorentina,"Represented By:
Lynn Mitchell Group",,,,
Firefly jewelry,"Represented By:
Caroline Morales Collection",,,,
Fireside Lodge Furniture,"Represented By:
Wooded River, Inc.",,,,
First and Main,"Represented By:
CMA",,,,
Fizz & Bubble,"Represented By:
Diverse Marketing",,,,
Flame Wave Lighting,"Represented By:
The Light Garden",,,,
"Flash, Hercules","Represented By:
Flash Furniture",,,,
Flint,"Represented By:
Fine Lines",,,,
Floor | 9,"Represented By:
Ivystone",,,,
Flora Planters,"Represented By:
European Garden Living",,,,
Floss & Rock,"Represented By:
R-Biz Associates",,,,
Flower City Tissue,"Represented By:
American Paper & Plastic Co.",,,,
Fluf Organic Bags,"Represented By:
Wendy's Closet",,,,
Foam Pillows,"Represented By:
NCFI Polyurethanes",,,,
Folio Press & Paperie,"Represented By:
Lynn Mitchell Group",,,,
Folkmanis Puppets,"Represented By:
Folkmanis",,,,
Fontanini Nativites,"Represented By:
Roman",,,,
Football - An American Classic,"Represented By:
K & P Weaver, LLC - Baseball America's Pastime",,,,
Footnotes Studio,"Represented By:
Anne McGilvray & Company",,,,
For Arts Sake Greetings,"Represented By:
Best of Show",,,,
For Tea's Sake,"Represented By:
Giftcraft Inc.",,,,
Ford,"Represented By:
Northlight Seasonal",,,,
Ford Motor Company,"Represented By:
Roman",,,,
Foreside Home & Garden,"Represented By:
Ivystone",,,,
Forever in My Heart,"Represented By:
Center Court",,,,
Formula Threads,"Represented By:
Diamond Mattress",,,,
Foster & Rye,"Represented By:
True Brands",,,,
Found Image Press,"Represented By:
Anne McGilvray & Company",,,,
Foxmind,"Represented By:
Anne McGilvray & Company",,,,
Frank Lloyd Wright,"Represented By:
Enesco, Department 56, Gund",,,,
Freaker,"Represented By:
Just Got 2 Have It!",,,,
Fred and Friends,"Represented By:
Anne McGilvray & Company",,,,
French Bull,"Represented By:
Lynn Mitchell Group",,,,
French Cafe Chair,"Represented By:
Aspen Brands",,,,
French Heritage,"Represented By:
Dillon-Wells, Las Vegas",,,,
FRiO Mattress & Pillow Protectors,"Represented By:
PureCare",,,,
From the Heart,"Represented By:
Diverse Marketing",,,,
Full Size Canoe,"Represented By:
Old Modern Handicrafts",,,,
Fun Sparks/Ring Stix,"Represented By:
Toyology Inc.",,,,
Funatic,"Represented By:
Next Step Reps",,,,
"Funko, LLC","Represented By:
Diverse Marketing",,,,
Funky Rico,"Represented By:
Diverse Marketing",,,,
G P & J Baker,"Represented By:
Kravet",,,,
GAIA Group Tablescapes,"Represented By:
ARK",,,,
Galaxy Ballons,"Represented By:
Cheers Sunglasses",,,,
Galleria,"Represented By:
The Hub by Carson West Group",,,,
Galleria Divina Figures,"Represented By:
Roman",,,,
Gallerie II (GII),"Represented By:
C & F Enterprises",,,,
Gallery Designs,"Represented By:
Moda Dora - Bianci Group",,,,
Galt Toys,"Represented By:
Toyology Inc.",,,,
GAMAGO,"Represented By:
Anne McGilvray & Company",,,,
Game of Thrones,"Represented By:
Kurt S. Adler, Inc.",,,,
Garden Gallery Bronze Statuary,"Represented By:
Design Toscano, Inc.",,,,
Garden Meadow,"Represented By:
The Gerson Companies",,,,
Gaucho cowhide rugs,"Represented By:
Gaucho Sheep & Leather Products, Inc.",,,,
Gedion Galleries - Booth #418,"Represented By:
Artexpo",,,,
Gel Components,"Represented By:
NCFI Polyurethanes",,,,
GelPro,"Represented By:
Muir Sales, LLC",,,,
General Motors,"Represented By:
Kurt S. Adler, Inc.",,,,
Genesis,"Represented By:
Unicorn Studio Inc. Dba Veronese Design",,,,
Genevieve Gorder Rugs,"Represented By:
Capel Rugs Inc.",,,,
GENUINE Roll Packed beds - Made in the USA,"Represented By:
Symbol Mattress",,,,
GeoCentral,"Represented By:
Anne McGilvray & Company",,,,
"George, Whimsical Garden Art","Represented By:
Georgetown Home & Garden",,,,
Georgetowne Collection,"Represented By:
Leather Italia USA",,,,
GeoToys,"Represented By:
Kathleen Milne Company",,,,
Gerson Everlasting Glow,"Represented By:
The Gerson Companies",,,,
Gerson International,"Represented By:
The Gerson Companies",,,,
GG- Goods for the Home,"Represented By:
The Gerson Companies",,,,
Ghiradelli,"Represented By:
Coffee City USA",,,,
Ghoul House,"Represented By:
CMA",,,,
Giant Microbes,"Represented By:
R-Biz Associates",,,,
Gibbs Smith,"Represented By:
Common Ground Distributors",,,,
Gift Connection,"Represented By:
Destination Gifts, Inc.",,,,
Gift Essentials,"Represented By:
Destination Gifts, Inc.",,,,
Gift Republic,"Represented By:
R-Biz Associates",,,,
Gift Wrap Company,"Represented By:
NEST, inc, New Era Sales Team",,,,
Gifts with a Cause,"Represented By:
Gifts of Nature, Inc.",,,,
Gigamic Games,"Represented By:
Kathleen Milne Company",,,,
Gina B Designs,"Represented By:
Best of Show",,,,
Ginger Snaps Petite by TGB Brands,"Represented By:
CMA",,,,
Ginkgo,"Represented By:
Muir Sales, LLC",,,,
Glacier Country Collection,"Represented By:
Montana Woodworks, Inc.",,,,
Glacier Glass,"Represented By:
Rolf Glass",,,,
Glass Ball Ornaments,"Represented By:
PolarX Ornament and Gift",,,,
Glass Eye Studio,"Represented By:
NEST, inc, New Era Sales Team",,,,
Glick Designs,"Represented By:
Notes & Queries, Inc.",,,,
Global Eyewear,"Represented By:
Destination Gifts, Inc.",,,,
Global Sourcing,"Represented By:
HealthTec",,,,
Global Views,"Represented By:
Global Views",,,,
Global Village Glass Studios,"Represented By:
NEST, inc, New Era Sales Team",,,,
"Glory Haus, Inc.","Represented By:
The Hub by Carson West Group",,,,
Glow Decor,"Represented By:
Destination Gifts, Inc.",,,,
GoGo Olive,"Represented By:
MBARE, LTD.",,,,
Gol Art Gallery & Publishing - Booth #315,"Represented By:
Artexpo",,,,
Golden Rabbit,"Represented By:
Joanne & Company",,,,
Good Earth Handmade 100% Soy Candles,"Represented By:
Good Earth Soap",,,,
Good Earth Handmade Soap,"Represented By:
Good Earth Soap",,,,
Good Earth Lotion Bar,"Represented By:
Good Earth Soap",,,,
Good Earth Mosquito Spray,"Represented By:
Good Earth Soap",,,,
Good Eath Bath Bombs,"Represented By:
Good Earth Soap",,,,
Good Things Candle Company,"Represented By:
SWI / Southwest Inspirations",,,,
Good Time Candy Shoppe,"Represented By:
Pepper Creek Farms",,,,
Gooseberry Patch,"Represented By:
Next Step Reps",,,,
Gourmac,"Represented By:
Muir Sales, LLC",,,,
Gourmet du Village,"Represented By:
CMA",,,,
govino,"Represented By:
Sales Producers, Inc.",,,,
Grace Brands,"Represented By:
OneCoast",,,,
Graf Lantz,"Represented By:
Keena",,,,
Graphique,"Represented By:
Just Got 2 Have It!",,,,
Grass Flip Flops,"Represented By:
Destination Gifts, Inc.",,,,
Gratitude Glass Jar,"Represented By:
Gratitude Glass Jars",,,,
Great Blue Heron Furniture,"Represented By:
Artisan's Gallery",,,,
Great Finds,"Represented By:
The Hub by Carson West Group",,,,
Grecian Soap Co.,"Represented By:
F.E.M. Sales",,,,
Green Toys,"Represented By:
Toyology Inc.",,,,
GreenBox Art,"Represented By:
Ivystone",,,,
Greenington Outdoor Bamboo Furniture,"Represented By:
Greenington LLC",,,,
Greenmarket Purveying Co.,"Represented By:
GRACE by Catherine Sullivan",,,,
GreyInk Goods,"Represented By:
Just Got 2 Have It!",,,,
Guardian Eagle,"Represented By:
AngelStar",,,,
GuildMaster,"Represented By:
Elk Group International",,,,
Guillermo Forchino,"Represented By:
Unicorn Studio Inc. Dba Veronese Design",,,,
Gumball Poodle,"Represented By:
Just Got 2 Have It!",,,,
GUND - Christmas/Holiday,"Represented By:
Enesco, Department 56, Gund",,,,
GUND - DC Comics,"Represented By:
Enesco, Department 56, Gund",,,,
GUND - Gudetama the Lazy Egg,"Represented By:
Enesco, Department 56, Gund",,,,
GUND - Peter Rabbit,"Represented By:
Enesco, Department 56, Gund",,,,
GUND - Pusheen,"Represented By:
Enesco, Department 56, Gund",,,,
GUND - Sesame Street,"Represented By:
Enesco, Department 56, Gund",,,,
GUND - Spirited Away,"Represented By:
Enesco, Department 56, Gund",,,,
GUND - We Bare Bears,"Represented By:
Enesco, Department 56, Gund",,,,
GUND Little Me,"Represented By:
Enesco, Department 56, Gund",,,,
Gurgle Pots,"Represented By:
Solutions Marketplace",,,,
"G.W. Schleidt, Inc.","Represented By:
Destination Gifts, Inc.",,,,
Gym 1,"Represented By:
Toyology Inc.",,,,
Haba USA,"Represented By:
Toyology Inc.",,,,
Habersham Candle Co.,"Represented By:
The Hub by Carson West Group",,,,
Hachette,"Represented By:
Common Ground Distributors",,,,
Hallmark Home,"Represented By:
Ivystone",,,,
Hammer Stahl - Cookware and Cutlery,"Represented By:
The Kitchen Source",,,,
Hanamint,"Represented By:
Hanamint Corporation",,,,
Handmade In Germany,"Represented By:
Seattle Silver",,,,
Handmade in Nepal,"Represented By:
Seattle Silver",,,,
Hang,"Represented By:
Joanne & Company",,,,
Hang-A-Name,"Represented By:
Maple Landmark Woodcraft",,,,
Harp and Finial,"Represented By:
StyleCraft Home Collection",,,,
Harper + Ari,"Represented By:
Fine Lines",,,,
Harvest Heirlooms,"Represented By:
Arcadia Home",,,,
Harvest House,"Represented By:
Next Step Reps",,,,
Harvest House Publishers,"Represented By:
Solutions Marketplace",,,,
Hatchimals,"Represented By:
Kurt S. Adler, Inc.",,,,
Hazel Village Organic Dolls,"Represented By:
Wendy's Closet",,,,
HButler,"Represented By:
Just Got 2 Have It!",,,,
Heart of Christmas,"Represented By:
Enesco, Department 56, Gund",,,,
Heirloom Collection -Reverse Painted Mirror,"Represented By:
Arcadia Home",,,,
Helen's Huckleberry Candies,"Represented By:
Spokandy Chocolatier, Michele's Truffles, Helen's Huckleberry",,,,
Hello Kitty,"Represented By:
Kurt S. Adler, Inc.",,,,
Hello! Lucky,"Represented By:
Lynn Mitchell Group",,,,
Helping Hand Partners,"Represented By:
The Hub by Carson West Group",,,,
Heritage Brands,"Represented By:
Intercon, Inc.",,,,
Heritage Copper Latex,"Represented By:
Southerland Inc",,,,
Heritage Pewter,"Represented By:
Destination Gifts, Inc.",,,,
HH & G,"Represented By:
Ivystone",,,,
High Cotton,"Represented By:
Just Got 2 Have It!",,,,
High Plains Collection,"Represented By:
The High Plains Collection by Somerset House",,,,
Hinza Totes,"Represented By:
Cose Nuove",,,,
History & Heraldry,"Represented By:
Destination Gifts, Inc.",,,,
Hit & Run Greetings,"Represented By:
GRACE by Catherine Sullivan",,,,
Hobbs & Dobbs by Nassau Candy,"Represented By:
Anne McGilvray & Company",,,,
Hoberman,"Represented By:
Golden Sales",,,,
Hog Wild,"Represented By:
Toyology Inc.",,,,
Holly & Martin,"Represented By:
SEI/Southern Enterprises",,,,
Home Accents,"Represented By:
NEST, inc, New Era Sales Team",,,,
Home Essentials,"Represented By:
Next Step Reps",,,,
Home Lighting,"Represented By:
Haitral Home and Light",,,,
Home Texco,"Represented By:
Rizzy Home",,,,
Home-living Accessories,"Represented By:
Starway International Home Living Co., Ltd",,,,
honest sleep,"Represented By:
The Futon Shop",,,,
Honey Blossom Soap,"Represented By:
Honey House Naturals, Inc.",,,,
Hooker Furniture,"Represented By:
Omnia Leather",,,,
Horizon Outdoor Furniture Collection,"Represented By:
Eddie Bauer Home - Outdoor Furniture",,,,
HOST,"Represented By:
True Brands",,,,
Hot Ruby,"Represented By:
Best of Show",,,,
Houghton Mifflin Harcourt,"Represented By:
Anne McGilvray & Company",,,,
House of Marbles,"Represented By:
Peter Pauper Press, Inc.",,,,
Hunter's Reserve,"Represented By:
Destination Gifts, Inc.",,,,
I Love Lucy,"Represented By:
Kurt S. Adler, Inc.",,,,
I Love NY,"Represented By:
Kurt S. Adler, Inc.",,,,
Iconic Pineapple,"Represented By:
Dillon-Wells, Las Vegas",,,,
Icy Craft,"Represented By:
F.E.M. Sales",,,,
iDecoz,"Represented By:
Anne McGilvray & Company",,,,
Identity Games,"Represented By:
Toyology Inc.",,,,
IF,"Represented By:
Anne McGilvray & Company",,,,
IHI,"Represented By:
Joanne & Company",,,,
IKonic Pillows,"Represented By:
Roman",,,,
Illustrated Light,"Represented By:
Destination Gifts, Inc.",,,,
Ilobasco Ceramics,"Represented By:
Arara Enterprises",,,,
Images d'Orient,"Represented By:
Eleven Design Studio, LLC",,,,
iMattress Mattresses,"Represented By:
King Koil",,,,
IMPWEARhome,"Represented By:
American Makers",,,,
In Loving Memory,"Represented By:
QMT Windchimes",,,,
Inca Aromas USA,"Represented By:
Gifts of Nature, Inc.",,,,
INCADOZO,"Represented By:
Bestsign International Inc.",,,,
Indaba Trading,"Represented By:
Ivystone",,,,
Indoor Area Rugs,"Represented By:
Tayse Rugs",,,,
Indoor Pillows and Poufs,"Represented By:
Jordan Manufacturing Company",,,,
IndoorOut,"Represented By:
Siscovers",,,,
Industrial Revolution,"Represented By:
Golden Sales",,,,
Infinity,"Represented By:
Infinity Massage Chairs",,,,
"Inis, Energy of the Sea","Represented By:
Joanne & Company",,,,
InMotion Beds,"Represented By:
Southerland Inc",,,,
Inner Balance Wellness,"Represented By:
Johnson Wellness",,,,
Instant Snow,"Represented By:
Gift Bliss Enterprises",,,,
Interdesign,"Represented By:
The Travers Group",,,,
Interia Hospitality,"Represented By:
Prestige Arts / Art Trends / Two Canaries",,,,
Ionic Sleep Systems,"Represented By:
Southerland Inc",,,,
IPG,"Represented By:
Anne McGilvray & Company",,,,
Irish Giftware,"Represented By:
Roman",,,,
Itzy Ritzy,"Represented By:
Golden Sales",,,,
Izipizi,"Represented By:
AMEICO Inc",,,,
Izola,"Represented By:
Aesthetic Movement",,,,
Jack & Friends,"Represented By:
One & Only Creations, Inc.",,,,
Jack Rabbit Creations,"Represented By:
Kathleen Milne Company",,,,
Jackson Furniture,"Represented By:
Jackson Furniture/Catnapper",,,,
Jamie Oliver,"Represented By:
The Travers Group",,,,
Jamison Bedding,"Represented By:
Solstice Sleep Products Inc.",,,,
Jardinico,"Represented By:
Treasure Garden, Inc.",,,,
